taxonomy [copies/gr],taxa [copies/gr],DTN00I,DTN00J,DTN00K,DTN00L
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium indologenes,Chryseobacterium indologenes,0,0,953879,120643
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium sp.,Chryseobacterium sp.,569086,0,1498955,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Arcticibacter;Arcticibacter pallidicorallinus,Arcticibacter pallidicorallinus,121082,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Arcticibacter;Arcticibacter sp.,Arcticibacter sp.,6877446,3696983,0,211123
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Arcticibacter;Pedobacter xinjiangensis,Pedobacter xinjiangensis,314814,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter calamicampi,Mucilaginibacter calamicampi,290596,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter composti,Mucilaginibacter composti,48432,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter panaciglaebae,Mucilaginibacter panaciglaebae,121082,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter pineti,Mucilaginibacter pineti,84757,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter polysacchareus,Mucilaginibacter polysacchareus,48432,0,306603,301603
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter soli,Mucilaginibacter soli,48432,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter sp.,Mucilaginibacter sp.,1452982,0,102200,301603
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter composti,Pedobacter composti,871789,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter daechungensis,Pedobacter daechungensis,290596,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter edaphicus,Pedobacter edaphicus,908114,0,0,150803
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter ginsengisoli,Pedobacter ginsengisoli,0,0,238469,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter huanghensis,Pedobacter huanghensis,108975,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter insulae,Pedobacter insulae,169514,0,170334,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter jamesrossensis,Pedobacter jamesrossensis,0,0,170334,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter kribbensis,Pedobacter kribbensis,48432,0,511007,90480
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter lithocola,Pedobacter lithocola,72650,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter lotistagni,Pedobacter lotistagni,302704,0,136269,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter luteus,Pedobacter luteus,520650,3024803,1635224,392087
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter metabolipauper,Pedobacter metabolipauper,399571,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter namyangjuensis,Pedobacter namyangjuensis,0,0,136269,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter sp.,Pedobacter sp.,10836821,20501445,1090148,995293
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pelobium;Pelobium manganitolerans,Pelobium manganitolerans,72650,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pseudopedobacter;Pedobacter hainanensis,Pedobacter hainanensis,96864,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Solitalea;Solitalea sp.,Solitalea sp.,36325,1680445,0,0
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;Rubrivirga;Rubrivirga sp.,Rubrivirga sp.,48432,0,0,0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Bacteriovorax;Bacteriovorax sp.,Bacteriovorax sp.,36325,0,0,0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter;Peredibacter sp.,Peredibacter sp.,3208668,2352624,1669290,241283
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter;Peredibacter starrii,Peredibacter starrii,1162386,0,817610,0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Bdellovibrio bacteriovorus,Bdellovibrio bacteriovorus,169514,0,306603,0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Bdellovibrio exovorus,Bdellovibrio exovorus,48432,0,0,0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Bdellovibrio sp.,Bdellovibrio sp.,6163064,7393962,7051897,603210
Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;Oligoflexaceae;Oligoflexus;Oligoflexus sp.,Oligoflexus sp.,12156611,11427034,1533021,814333
Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;Oligoflexaceae;Oligoflexus;Oligoflexus tunisiensis,Oligoflexus tunisiensis,302704,0,0,0
Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;Litorilinea;Litorilinea sp.,Litorilinea sp.,48432,0,170334,120643
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;Herpetosiphon sp.,Herpetosiphon sp.,205839,3024803,272538,633370
Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Nitrolancea;Nitrolancea sp.,Nitrolancea sp.,326921,0,204403,0
Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Sphaerobacter;Sphaerobacter sp.,Sphaerobacter sp.,108975,0,0,0
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Chroococcidiopsaceae;Crinalium SAG 22.89;Crinalium sp.,Crinalium sp.,0,1344359,0,0
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Chroococcidiopsaceae;Crinalium SAG 22.89;Hormoscilla pringsheimii,Hormoscilla pringsheimii,0,0,647276,0
Bacteria;Cyanobacteria;Vampirivibrionia;Vampirovibrionales;Vampirovibrionaceae;Vampirovibrio;Vampirovibrio sp.,Vampirovibrio sp.,193732,0,170334,0
Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus sp.,Deinococcus sp.,0,1008269,0,150803
Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus swuensis,Deinococcus swuensis,714382,1344359,102200,0
Bacteria;Deinococcota;Deinococci;Deinococcales;Trueperaceae;Truepera;Truepera sp.,Truepera sp.,1017086,0,1090148,90480
Bacteria;Desulfobacterota;Syntrophobacteria;Syntrophobacterales;Syntrophobacteraceae;Syntrophobacter;Syntrophobacter sp.,Syntrophobacter sp.,0,0,102200,0
Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;Entotheonella;Entotheonella sp.,Entotheonella sp.,375354,1344359,238469,633370
Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Alicyclobacillus;Alicyclobacillus herbarius,Alicyclobacillus herbarius,714382,4369159,0,0
Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Alicyclobacillus;Alicyclobacillus sp.,Alicyclobacillus sp.,0,0,579141,0
Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Tumebacillus;Tumebacillus avium,Tumebacillus avium,1356114,8066141,204403,180963
Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Tumebacillus;Tumebacillus ginsengisoli,Tumebacillus ginsengisoli,1077629,7393962,170334,90480
Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Tumebacillus;Tumebacillus permanentifrigoris,Tumebacillus permanentifrigoris,157407,0,136269,0
Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Tumebacillus;Tumebacillus soli,Tumebacillus soli,133189,0,545076,0
Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Tumebacillus;Tumebacillus sp.,Tumebacillus sp.,4903811,41002890,3815521,1236580
Bacteria;Firmicutes;Bacilli;Aneurinibacillales;Aneurinibacillaceae;Aneurinibacillus;Aneurinibacillus sp.,Aneurinibacillus sp.,72650,0,340672,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Aeribacillus;Aeribacillus pallidus,Aeribacillus pallidus,48432,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Alkalihalobacillus;Alkalihalobacillus clausii,Alkalihalobacillus clausii,96864,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Alkalihalobacillus;Alkalihalobacillus decolorationis,Alkalihalobacillus decolorationis,593300,1008269,579141,90480
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Alkalihalobacillus;Alkalihalobacillus hwajinpoensis,Alkalihalobacillus hwajinpoensis,169514,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anaerobacillus;Anaerobacillus sp.,Anaerobacillus sp.,217946,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus acidiceler,Bacillus acidiceler,181621,3024803,272538,180963
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus benzoevorans,Bacillus benzoevorans,363246,1344359,136269,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus berkeleyi,Bacillus berkeleyi,36325,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus borbori,Bacillus borbori,108975,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus,Bacillus cereus,2046282,6385697,1124217,301603
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cheonanensis,Bacillus cheonanensis,314814,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus circulans,Bacillus circulans,1719361,23862338,0,301603
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus coagulans,Bacillus coagulans,3281318,5713517,1567090,573050
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus endophyticus,Bacillus endophyticus,108975,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus funiculus,Bacillus funiculus,0,0,511007,180963
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus gottheilii,Bacillus gottheilii,0,0,238469,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus horikoshii,Bacillus horikoshii,2240014,5041338,340672,241283
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus infernus,Bacillus infernus,48432,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus longiquaesitum,Bacillus longiquaesitum,96864,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus lycopersici,Bacillus lycopersici,60539,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus marisflavi,Bacillus marisflavi,1113954,0,204403,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus megaterium,Bacillus megaterium,3983589,46716407,4803466,814333
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus oceanisediminis,Bacillus oceanisediminis,1549846,2016534,170334,211123
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus persicus,Bacillus persicus,363246,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus pumilus,Bacillus pumilus,448004,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus shackletonii,Bacillus shackletonii,314814,1344359,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus simplex,Bacillus simplex,2022064,11763124,3577048,331763
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus smithii,Bacillus smithii,1210818,5377428,817610,331763
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus soli,Bacillus soli,0,0,0,301603
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp.,Bacillus sp.,10994225,14787928,2486900,301603
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sporothermodurans,Bacillus sporothermodurans,278489,1008269,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subterraneus,Bacillus subterraneus,1876768,6385697,749476,1357220
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis,Bacillus subtilis,0,1344359,0,120643
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus taeanensis,Bacillus taeanensis,193732,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus thermoamylovorans,Bacillus thermoamylovorans,145296,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus timonensis,Bacillus timonensis,10110329,2016534,272538,90480
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Quasibacillus thermotolerans,Quasibacillus thermotolerans,387461,2016534,170334,90480
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Caldibacillus;Caldibacillus debilis,Caldibacillus debilis,108975,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Cytobacillus;Cytobacillus firmus,Cytobacillus firmus,629625,0,136269,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Fictibacillus;Fictibacillus nanhaiensis,Fictibacillus nanhaiensis,145296,1344359,204403,1055617
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus;Geobacillus sp.,Geobacillus sp.,3220775,12099214,1839624,1387380
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus;Geobacillus thermodenitrificans,Geobacillus thermodenitrificans,3571914,8738321,1703359,844493
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Gracilibacillus;Gracilibacillus dipsosauri,Gracilibacillus dipsosauri,36325,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Halobacillus;Halobacillus sp.,Halobacillus sp.,133189,0,0,422247
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Mesobacillus;Mesobacillus foraminis,Mesobacillus foraminis,0,0,102200,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Metabacillus;Metabacillus indicus,Metabacillus indicus,0,0,0,90480
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Metabacillus;Metabacillus litoralis,Metabacillus litoralis,908114,4033072,511007,422247
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Metabacillus;Metabacillus niabensis,Metabacillus niabensis,145296,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Neobacillus;Neobacillus drentensis,Neobacillus drentensis,60539,2352624,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Neobacillus;Neobacillus niacini,Neobacillus niacini,48469039,168044628,13490586,7509953
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;Compostibacillus humi,Compostibacillus humi,48432,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;Oceanobacillus indicireducens,Oceanobacillus indicireducens,0,0,136269,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;Ornithinibacillus heyuanensis,Ornithinibacillus heyuanensis,48432,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus asahii,Peribacillus asahii,2155257,11763124,0,301603
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus deserti,Peribacillus deserti,0,0,102200,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Terribacillus;Terribacillus sp.,Terribacillus sp.,72650,0,204403,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Thalassobacillus;Thalassobacillus devorans,Thalassobacillus devorans,96864,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Ureibacillus;Ureibacillus defluvii,Ureibacillus defluvii,0,0,204403,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Ureibacillus;Ureibacillus sp.,Ureibacillus sp.,1646711,3024803,885745,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Virgibacillus;Virgibacillus halodenitrificans,Virgibacillus halodenitrificans,36325,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Virgibacillus;Virgibacillus sp.,Virgibacillus sp.,17799021,0,136269,0
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Domibacillus;Domibacillus sp.,Domibacillus sp.,326921,1344359,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;Lysinibacillus alkaliphilus,Lysinibacillus alkaliphilus,157407,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;Lysinibacillus massiliensis,Lysinibacillus massiliensis,1392439,2016534,511007,422247
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;Lysinibacillus sp.,Lysinibacillus sp.,2615368,11090945,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;Lysinibacillus sphaericus,Lysinibacillus sphaericus,0,2016534,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Paenisporosarcina;Paenisporosarcina quisquiliarum,Paenisporosarcina quisquiliarum,496436,0,170334,211123
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planomicrobium;Planomicrobium okeanokoites,Planomicrobium okeanokoites,6163064,4369159,0,180963
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planomicrobium;Planomicrobium sp.,Planomicrobium sp.,0,0,0,120643
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Psychrobacillus;Psychrobacillus psychrodurans,Psychrobacillus psychrodurans,96864,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Psychrobacillus;Psychrobacillus soli,Psychrobacillus soli,36325,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Rummeliibacillus;Rummeliibacillus pycnus,Rummeliibacillus pycnus,121082,0,102200,120643
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Rummeliibacillus;Rummeliibacillus sp.,Rummeliibacillus sp.,48432,0,102200,0
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus;Solibacillus silvestris,Solibacillus silvestris,48432,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Sporosarcina;Sporosarcina sp.,Sporosarcina sp.,1186600,25542783,987948,271443
Bacteria;Firmicutes;Bacilli;Bacillales;Sporolactobacillaceae;Pullulanibacillus;Pullulanibacillus sp.,Pullulanibacillus sp.,532761,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Sporolactobacillaceae;Sporolactobacillus;Sporolactobacillus sp.,Sporolactobacillus sp.,193732,0,442872,0
Bacteria;Firmicutes;Bacilli;Bacillales;Sporolactobacillaceae;Tuberibacillus;Tuberibacillus calidus,Tuberibacillus calidus,2518500,8066141,1533021,573050
Bacteria;Firmicutes;Bacilli;Bacillales;Sporolactobacillaceae;Tuberibacillus;Tuberibacillus sp.,Tuberibacillus sp.,314814,1008269,204403,0
Bacteria;Firmicutes;Bacilli;Brevibacillales;Brevibacillaceae;Brevibacillus;Brevibacillus sp.,Brevibacillus sp.,290596,3360893,0,0
Bacteria;Firmicutes;Bacilli;Brevibacillales;Brevibacillaceae;Brevibacillus;Brevibacillus thermoruber,Brevibacillus thermoruber,96864,0,0,120643
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Turicibacter;Turicibacter sanguinis,Turicibacter sanguinis,84757,0,0,0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Turicibacter;Turicibacter sp.,Turicibacter sp.,48432,0,0,0
Bacteria;Firmicutes;Bacilli;Exiguobacterales;Exiguobacteraceae;Exiguobacterium;Exiguobacterium sp.,Exiguobacterium sp.,60539,1008269,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis,Lactococcus lactis,0,0,579141,0
Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Ammoniibacillus;Ammoniibacillus agariperforans,Ammoniibacillus agariperforans,36325,0,0,0
Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Ammoniphilus;Ammoniphilus resinae,Ammoniphilus resinae,25548257,45035959,2929772,1990590
Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Ammoniphilus;Ammoniphilus sp.,Ammoniphilus sp.,5327600,11427034,851679,995293
Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Cohnella;Cohnella luojiensis,Cohnella luojiensis,36325,0,0,0
Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Cohnella;Cohnella saccharovorans,Cohnella saccharovorans,0,0,0,180963
Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Cohnella;Cohnella sp.,Cohnella sp.,1307682,3024803,647276,0
Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Cohnella;Cohnella xylanilytica,Cohnella xylanilytica,60539,0,0,0
Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Cohnella;Cohnella yongneupensis,Cohnella yongneupensis,181621,0,0,0
